date,book,equity
2026-07-17T18:30,turn_of_month_gen_7_3,100000.0
2026-07-17T19:30,turn_of_month_gen_7_3,100000.0
2026-07-20T13:30,turn_of_month_gen_7_3,100000.0
2026-07-20T14:30,turn_of_month_gen_7_3,100000.0
2026-07-20T15:30,turn_of_month_gen_7_3,100000.0
2026-07-20T16:30,turn_of_month_gen_7_3,100000.0
2026-07-20T17:30,turn_of_month_gen_7_3,100000.0
2026-07-20T18:30,turn_of_month_gen_7_3,100000.0
2026-07-20T19:30,turn_of_month_gen_7_3,100000.0
2026-07-21T13:30,turn_of_month_gen_7_3,100000.0
2026-07-21T14:30,turn_of_month_gen_7_3,100000.0
2026-07-21T15:30,turn_of_month_gen_7_3,100000.0
2026-07-21T16:30,turn_of_month_gen_7_3,100000.0
2026-07-21T17:30,turn_of_month_gen_7_3,100000.0
2026-07-21T18:30,turn_of_month_gen_7_3,100000.0
2026-07-21T19:30,turn_of_month_gen_7_3,100000.0
2026-07-22T13:30,turn_of_month_gen_7_3,100000.0
2026-07-22T14:30,turn_of_month_gen_7_3,100000.0
2026-07-22T15:30,turn_of_month_gen_7_3,100000.0
2026-07-22T16:30,turn_of_month_gen_7_3,100000.0
2026-07-22T17:30,turn_of_month_gen_7_3,100000.0
2026-07-22T18:30,turn_of_month_gen_7_3,100000.0
2026-07-22T19:30,turn_of_month_gen_7_3,100000.0
2026-07-23T13:30,turn_of_month_gen_7_3,100000.0
2026-07-23T14:30,turn_of_month_gen_7_3,100000.0
2026-07-23T15:30,turn_of_month_gen_7_3,100000.0
2026-07-23T16:30,turn_of_month_gen_7_3,100000.0
2026-07-23T17:30,turn_of_month_gen_7_3,100000.0
2026-07-23T18:30,turn_of_month_gen_7_3,100000.0
2026-07-23T19:30,turn_of_month_gen_7_3,100000.0
2026-07-24T13:30,turn_of_month_gen_7_3,100000.0
2026-07-24T14:30,turn_of_month_gen_7_3,100000.0
2026-07-24T15:30,turn_of_month_gen_7_3,100000.0
2026-07-24T16:30,turn_of_month_gen_7_3,100000.0
2026-07-24T17:30,turn_of_month_gen_7_3,100000.0
2026-07-24T18:30,turn_of_month_gen_7_3,100000.0
2026-07-24T19:30,turn_of_month_gen_7_3,100000.0
2026-07-27T13:30,turn_of_month_gen_7_3,100000.0
2026-07-27T14:30,turn_of_month_gen_7_3,100000.0
2026-07-27T15:30,turn_of_month_gen_7_3,100000.0
2026-07-27T16:30,turn_of_month_gen_7_3,100000.0
2026-07-27T17:30,turn_of_month_gen_7_3,100000.0
2026-07-27T18:30,turn_of_month_gen_7_3,100000.0
2026-07-27T19:30,turn_of_month_gen_7_3,100000.0
2026-07-28T13:30,turn_of_month_gen_7_3,100000.0
2026-07-28T14:30,turn_of_month_gen_7_3,100000.0
2026-07-28T15:30,turn_of_month_gen_7_3,100000.0
2026-07-28T16:30,turn_of_month_gen_7_3,100000.0
2026-07-28T17:30,turn_of_month_gen_7_3,100000.0
2026-07-28T18:30,turn_of_month_gen_7_3,100000.0
2026-07-28T19:30,turn_of_month_gen_7_3,100000.0
2026-07-29T13:30,turn_of_month_gen_7_3,100000.0
2026-07-29T14:30,turn_of_month_gen_7_3,100000.0
2026-07-29T15:30,turn_of_month_gen_7_3,100000.0
2026-07-29T16:30,turn_of_month_gen_7_3,100000.0
2026-07-29T17:30,turn_of_month_gen_7_3,100000.0
2026-07-29T18:30,turn_of_month_gen_7_3,100000.0
2026-07-29T19:30,turn_of_month_gen_7_3,100000.0
2026-07-22,carry_btc_eth,100021.17
2026-07-23,carry_btc_eth,100044.73
2026-07-24,carry_btc_eth,100067.24
2026-07-25,carry_btc_eth,100076.9
2026-07-25T11:57,carry_btc_eth,100076.87
2026-07-25T12:18,carry_btc_eth,100077.62
2026-07-25T14:57,carry_btc_eth,100079.17
2026-07-25T15:27,carry_btc_eth,100079.8
2026-07-25T15:57,carry_btc_eth,100079.71
2026-07-25T16:27,carry_btc_eth,100080.83
2026-07-25T16:57,carry_btc_eth,100080.74
2026-07-25T17:27,carry_btc_eth,100081.88
2026-07-25T17:57,carry_btc_eth,100081.79
2026-07-25T18:00,carry_btc_eth,100083.03
2026-07-25T18:27,carry_btc_eth,100082.95
2026-07-25T19:40,carry_btc_eth,100083.99
2026-07-25T19:45,carry_btc_eth,100083.98
2026-07-26T03:00,carry_btc_eth,100085.02
2026-07-26T03:02,carry_btc_eth,100085.02
2026-07-26T06:38,carry_btc_eth,100088.01
2026-07-26T09:13,carry_btc_eth,100091.21
2026-07-26T11:20,carry_btc_eth,100093.05
2026-07-26T13:25,carry_btc_eth,100094.63
2026-07-26T15:06,carry_btc_eth,100095.86
2026-07-26T17:03,carry_btc_eth,100097.02
2026-07-26T19:13,carry_btc_eth,100098.34
2026-07-26T20:59,carry_btc_eth,100099.0
2026-07-26T22:07,carry_btc_eth,100100.63
2026-07-26T23:00,carry_btc_eth,100101.66
2026-07-27T00:00,carry_btc_eth,100102.77
2026-07-27T01:00,carry_btc_eth,100103.75
2026-07-27T02:00,carry_btc_eth,100104.75
2026-07-27T03:00,carry_btc_eth,100105.78
2026-07-27T04:00,carry_btc_eth,100106.86
2026-07-27T05:00,carry_btc_eth,100107.94
2026-07-27T06:00,carry_btc_eth,100108.66
2026-07-27T07:00,carry_btc_eth,100109.48
2026-07-27T08:00,carry_btc_eth,100110.33
2026-07-27T09:00,carry_btc_eth,100111.03
2026-07-27T10:00,carry_btc_eth,100112.04
2026-07-27T11:00,carry_btc_eth,100113.01
2026-07-27T12:00,carry_btc_eth,100113.68
2026-07-27T13:00,carry_btc_eth,100114.15
2026-07-27T14:00,carry_btc_eth,100115.04
2026-07-27T15:00,carry_btc_eth,100115.56
2026-07-27T16:00,carry_btc_eth,100115.95
2026-07-27T17:00,carry_btc_eth,100116.36
2026-07-27T18:00,carry_btc_eth,100116.49
2026-07-27T19:00,carry_btc_eth,100116.04
2026-07-27T20:00,carry_btc_eth,100116.69
2026-07-27T21:00,carry_btc_eth,100117.2
2026-07-27T22:00,carry_btc_eth,100117.34
2026-07-27T23:00,carry_btc_eth,100116.86
2026-07-28T00:00,carry_btc_eth,100117.07
2026-07-28T01:00,carry_btc_eth,100117.31
2026-07-28T02:00,carry_btc_eth,100117.92
2026-07-28T03:00,carry_btc_eth,100118.27
2026-07-28T04:00,carry_btc_eth,100118.98
2026-07-28T05:00,carry_btc_eth,100119.95
2026-07-28T06:00,carry_btc_eth,100120.7
2026-07-28T07:00,carry_btc_eth,100121.48
2026-07-28T08:00,carry_btc_eth,100121.87
2026-07-28T09:00,carry_btc_eth,100122.32
2026-07-28T10:00,carry_btc_eth,100122.98
2026-07-28T11:00,carry_btc_eth,100123.53
2026-07-28T12:00,carry_btc_eth,100123.82
2026-07-28T13:00,carry_btc_eth,100124.34
2026-07-28T14:00,carry_btc_eth,100124.88
2026-07-28T15:00,carry_btc_eth,100125.63
2026-07-28T16:00,carry_btc_eth,100126.71
2026-07-28T17:00,carry_btc_eth,100127.59
2026-07-28T18:00,carry_btc_eth,100127.96
2026-07-28T19:00,carry_btc_eth,100127.6
2026-07-28T20:00,carry_btc_eth,100128.16
2026-07-28T21:00,carry_btc_eth,100128.99
2026-07-28T22:00,carry_btc_eth,100129.99
2026-07-28T23:00,carry_btc_eth,100130.08
2026-07-29T00:00,carry_btc_eth,100130.7
2026-07-29T01:00,carry_btc_eth,100131.44
2026-07-29T02:00,carry_btc_eth,100132.11
2026-07-29T03:00,carry_btc_eth,100133.03
2026-07-29T04:00,carry_btc_eth,100133.63
2026-07-29T05:00,carry_btc_eth,100134.24
2026-07-29T06:00,carry_btc_eth,100135.27
2026-07-29T07:00,carry_btc_eth,100135.97
2026-07-29T08:00,carry_btc_eth,100136.91
2026-07-29T09:00,carry_btc_eth,100137.68
2026-07-29T10:00,carry_btc_eth,100138.48
2026-07-29T11:00,carry_btc_eth,100138.3
2026-07-29T12:00,carry_btc_eth,100138.83
2026-07-29T13:00,carry_btc_eth,100139.24
2026-07-29T14:00,carry_btc_eth,100139.92
2026-07-29T15:00,carry_btc_eth,100140.34
2026-07-29T16:00,carry_btc_eth,100140.78
2026-07-29T17:00,carry_btc_eth,100141.63
2026-07-29T18:00,carry_btc_eth,100142.63
2026-07-29T19:00,carry_btc_eth,100142.69
2026-07-29T20:00,carry_btc_eth,100142.39
2026-07-29T21:00,carry_btc_eth,100142.19
2026-07-29T22:00,carry_btc_eth,100142.23
2026-07-29T23:00,carry_btc_eth,100142.96
2026-07-30T00:00,carry_btc_eth,100143.83
2026-07-30T01:00,carry_btc_eth,100144.82
2026-07-30T02:00,carry_btc_eth,100145.9
2026-07-30T03:00,carry_btc_eth,100146.87
2026-07-30T04:00,carry_btc_eth,100147.54
2026-07-30T05:00,carry_btc_eth,100148.05
2026-07-30T06:00,carry_btc_eth,100148.62
2026-07-26T10:11,crypto_reversal_1h,99950.0
2026-07-26T11:00,crypto_reversal_1h,101558.66
2026-07-26T12:00,crypto_reversal_1h,101579.31
2026-07-26T13:00,crypto_reversal_1h,101526.34
2026-07-26T14:00,crypto_reversal_1h,101071.73
2026-07-26T15:00,crypto_reversal_1h,100611.46
2026-07-26T16:00,crypto_reversal_1h,100606.86
2026-07-26T17:00,crypto_reversal_1h,100758.47
2026-07-26T18:00,crypto_reversal_1h,100644.07
2026-07-26T19:00,crypto_reversal_1h,100685.31
2026-07-26T19:13,crypto_reversal_1h,100057.92
2026-07-26T20:00,crypto_reversal_1h,100732.25
2026-07-26T20:59,crypto_reversal_1h,99997.26
2026-07-26T21:00,crypto_reversal_1h,100269.15
2026-07-26T22:00,crypto_reversal_1h,99231.7
2026-07-26T22:07,crypto_reversal_1h,99691.31
2026-07-26T23:00,crypto_reversal_1h,99211.17
2026-07-26T23:02,crypto_reversal_1h,99210.66
2026-07-26T23:11,crypto_reversal_1h,98867.64
2026-07-27T00:00,crypto_reversal_1h,99158.22
2026-07-27T00:01,crypto_reversal_1h,99157.93
2026-07-27T01:00,crypto_reversal_1h,99425.57
2026-07-27T02:00,crypto_reversal_1h,99573.64
2026-07-27T03:00,crypto_reversal_1h,99316.37
2026-07-27T04:00,crypto_reversal_1h,99142.24
2026-07-27T04:37,crypto_reversal_1h,99092.65
2026-07-27T05:00,crypto_reversal_1h,98892.24
2026-07-27T06:00,crypto_reversal_1h,98785.24
2026-07-27T07:00,crypto_reversal_1h,98742.37
2026-07-27T08:00,crypto_reversal_1h,98664.69
2026-07-27T08:32,crypto_reversal_1h,98615.0
2026-07-27T09:00,crypto_reversal_1h,98661.91
2026-07-27T10:00,crypto_reversal_1h,98542.42
2026-07-27T11:00,crypto_reversal_1h,98921.54
2026-07-27T12:00,crypto_reversal_1h,99256.7
2026-07-27T12:25,crypto_reversal_1h,99158.06
2026-07-27T13:00,crypto_reversal_1h,99610.92
2026-07-27T14:00,crypto_reversal_1h,98461.92
2026-07-27T15:00,crypto_reversal_1h,98412.34
2026-07-27T15:43,crypto_reversal_1h,98412.29
2026-07-27T16:00,crypto_reversal_1h,98839.2
2026-07-27T17:00,crypto_reversal_1h,98979.24
2026-07-27T17:43,crypto_reversal_1h,98979.21
2026-07-27T18:00,crypto_reversal_1h,98788.72
2026-07-27T19:00,crypto_reversal_1h,99093.54
2026-07-27T19:28,crypto_reversal_1h,99093.44
2026-07-27T20:00,crypto_reversal_1h,99063.04
2026-07-27T21:00,crypto_reversal_1h,99096.08
2026-07-27T21:11,crypto_reversal_1h,98996.99
2026-07-27T22:00,crypto_reversal_1h,101260.46
2026-07-27T23:00,crypto_reversal_1h,101449.41
2026-07-27T23:03,crypto_reversal_1h,101350.36
2026-07-27T23:09,crypto_reversal_1h,101198.52
2026-07-28T00:00,crypto_reversal_1h,100894.17
2026-07-28T01:00,crypto_reversal_1h,100607.48
2026-07-28T02:00,crypto_reversal_1h,100613.17
2026-07-28T02:37,crypto_reversal_1h,100613.09
2026-07-28T03:00,crypto_reversal_1h,100837.1
2026-07-28T04:00,crypto_reversal_1h,100786.02
2026-07-28T05:00,crypto_reversal_1h,101132.02
2026-07-28T05:48,crypto_reversal_1h,101132.01
2026-07-28T06:00,crypto_reversal_1h,101255.79
2026-07-28T07:00,crypto_reversal_1h,101026.8
2026-07-28T08:00,crypto_reversal_1h,100909.69
2026-07-28T08:36,crypto_reversal_1h,100808.78
2026-07-28T09:00,crypto_reversal_1h,100986.59
2026-07-28T10:00,crypto_reversal_1h,100852.42
2026-07-28T11:00,crypto_reversal_1h,100751.43
2026-07-28T11:19,crypto_reversal_1h,100700.94
2026-07-28T12:00,crypto_reversal_1h,101040.14
2026-07-28T13:00,crypto_reversal_1h,100905.6
2026-07-28T14:00,crypto_reversal_1h,100866.23
2026-07-28T14:10,crypto_reversal_1h,100815.88
2026-07-28T15:00,crypto_reversal_1h,102633.52
2026-07-28T16:00,crypto_reversal_1h,102614.03
2026-07-28T16:41,crypto_reversal_1h,102511.39
2026-07-28T17:00,crypto_reversal_1h,103186.54
2026-07-28T18:00,crypto_reversal_1h,103008.83
2026-07-28T18:15,crypto_reversal_1h,103008.38
2026-07-28T19:00,crypto_reversal_1h,102480.8
2026-07-28T20:00,crypto_reversal_1h,102391.29
2026-07-28T20:16,crypto_reversal_1h,102390.67
2026-07-28T21:00,crypto_reversal_1h,102359.41
2026-07-28T22:00,crypto_reversal_1h,102257.15
2026-07-28T22:05,crypto_reversal_1h,102205.88
2026-07-28T23:00,crypto_reversal_1h,102456.82
2026-07-28T23:05,crypto_reversal_1h,102405.47
2026-07-28T23:58,crypto_reversal_1h,101836.52
2026-07-29T00:00,crypto_reversal_1h,101965.85
2026-07-29T01:00,crypto_reversal_1h,102478.84
2026-07-29T02:00,crypto_reversal_1h,102135.54
2026-07-29T03:00,crypto_reversal_1h,102464.23
2026-07-29T03:28,crypto_reversal_1h,102362.39
2026-07-29T04:00,crypto_reversal_1h,102547.09
2026-07-29T05:00,crypto_reversal_1h,102819.99
2026-07-29T06:00,crypto_reversal_1h,103340.17
2026-07-29T06:32,crypto_reversal_1h,103236.78
2026-07-29T07:00,crypto_reversal_1h,103056.41
2026-07-29T08:00,crypto_reversal_1h,103391.91
2026-07-29T09:00,crypto_reversal_1h,103137.58
2026-07-29T09:38,crypto_reversal_1h,103137.43
2026-07-29T10:00,crypto_reversal_1h,103430.06
2026-07-29T11:00,crypto_reversal_1h,103311.27
2026-07-29T12:00,crypto_reversal_1h,103349.14
2026-07-29T12:02,crypto_reversal_1h,103297.54
2026-07-29T13:00,crypto_reversal_1h,103025.61
2026-07-29T14:00,crypto_reversal_1h,103094.58
2026-07-29T15:00,crypto_reversal_1h,103080.47
2026-07-29T15:31,crypto_reversal_1h,103028.82
2026-07-29T16:00,crypto_reversal_1h,102902.09
2026-07-29T17:00,crypto_reversal_1h,103023.2
2026-07-29T17:16,crypto_reversal_1h,103023.03
2026-07-29T18:00,crypto_reversal_1h,104175.65
2026-07-29T19:00,crypto_reversal_1h,103609.78
2026-07-29T19:18,crypto_reversal_1h,103609.73
2026-07-29T20:00,crypto_reversal_1h,102392.24
2026-07-29T20:58,crypto_reversal_1h,102392.21
2026-07-29T21:00,crypto_reversal_1h,103049.53
2026-07-29T22:00,crypto_reversal_1h,103494.47
2026-07-29T22:06,crypto_reversal_1h,103390.97
2026-07-29T23:00,crypto_reversal_1h,103643.55
2026-07-29T23:02,crypto_reversal_1h,103540.1
2026-07-30T00:00,crypto_reversal_1h,103815.59
2026-07-30T00:01,crypto_reversal_1h,103815.53
2026-07-30T01:00,crypto_reversal_1h,103975.48
2026-07-30T01:44,crypto_reversal_1h,103871.51
2026-07-30T02:00,crypto_reversal_1h,103898.99
2026-07-30T03:00,crypto_reversal_1h,103930.98
2026-07-30T03:58,crypto_reversal_1h,103930.86
2026-07-30T04:00,crypto_reversal_1h,104286.8
2026-07-30T05:00,crypto_reversal_1h,104153.07
2026-07-30T06:00,crypto_reversal_1h,104289.56
2026-07-30T06:36,crypto_reversal_1h,104289.2
2026-07-26T10:11,equity_tsmom_1h,99950.0
2026-07-26T19:13,equity_tsmom_1h,99949.98
2026-07-26T20:59,equity_tsmom_1h,99949.97
2026-07-26T22:07,equity_tsmom_1h,99949.97
2026-07-26T23:02,equity_tsmom_1h,99949.97
2026-07-26T23:11,equity_tsmom_1h,99949.97
2026-07-27T00:01,equity_tsmom_1h,99949.97
2026-07-27T04:37,equity_tsmom_1h,99949.97
2026-07-27T08:32,equity_tsmom_1h,99949.97
2026-07-27T12:25,equity_tsmom_1h,99949.97
2026-07-27T13:30,equity_tsmom_1h,99220.95
2026-07-27T14:30,equity_tsmom_1h,99132.45
2026-07-27T15:30,equity_tsmom_1h,99193.25
2026-07-27T15:43,equity_tsmom_1h,99173.33
2026-07-27T16:30,equity_tsmom_1h,99277.14
2026-07-27T17:30,equity_tsmom_1h,99217.32
2026-07-27T17:43,equity_tsmom_1h,99210.64
2026-07-27T18:30,equity_tsmom_1h,99093.4
2026-07-27T19:28,equity_tsmom_1h,99093.2
2026-07-27T19:30,equity_tsmom_1h,99148.63
2026-07-27T21:11,equity_tsmom_1h,99148.56
2026-07-27T23:03,equity_tsmom_1h,99148.56
2026-07-27T23:09,equity_tsmom_1h,99148.56
2026-07-28T02:37,equity_tsmom_1h,99148.56
2026-07-28T05:48,equity_tsmom_1h,99148.56
2026-07-28T08:36,equity_tsmom_1h,99148.56
2026-07-28T11:19,equity_tsmom_1h,99148.56
2026-07-28T13:30,equity_tsmom_1h,99901.64
2026-07-28T14:10,equity_tsmom_1h,99900.96
2026-07-28T14:30,equity_tsmom_1h,99879.63
2026-07-28T15:30,equity_tsmom_1h,99929.12
2026-07-28T16:30,equity_tsmom_1h,99963.1
2026-07-28T16:41,equity_tsmom_1h,99922.74
2026-07-28T17:30,equity_tsmom_1h,99874.89
2026-07-28T18:15,equity_tsmom_1h,99874.75
2026-07-28T18:30,equity_tsmom_1h,99841.87
2026-07-28T19:30,equity_tsmom_1h,99821.93
2026-07-28T20:16,equity_tsmom_1h,99815.2
2026-07-28T22:05,equity_tsmom_1h,99815.2
2026-07-28T23:05,equity_tsmom_1h,99815.2
2026-07-28T23:58,equity_tsmom_1h,99815.2
2026-07-29T03:28,equity_tsmom_1h,99815.2
2026-07-29T06:32,equity_tsmom_1h,99815.2
2026-07-29T09:38,equity_tsmom_1h,99815.2
2026-07-29T12:02,equity_tsmom_1h,99815.2
2026-07-29T13:30,equity_tsmom_1h,99151.84
2026-07-29T14:30,equity_tsmom_1h,99126.43
2026-07-29T15:30,equity_tsmom_1h,99139.45
2026-07-29T15:31,equity_tsmom_1h,99119.1
2026-07-29T16:30,equity_tsmom_1h,98841.68
2026-07-29T17:16,equity_tsmom_1h,98828.21
2026-07-29T17:30,equity_tsmom_1h,98701.97
2026-07-29T18:30,equity_tsmom_1h,98514.74
2026-07-29T19:18,equity_tsmom_1h,98494.72
2026-07-29T19:30,equity_tsmom_1h,98803.16
2026-07-29T20:58,equity_tsmom_1h,98776.54
2026-07-29T22:06,equity_tsmom_1h,98776.53
2026-07-29T23:02,equity_tsmom_1h,98776.53
2026-07-30T00:01,equity_tsmom_1h,98776.53
2026-07-30T01:44,equity_tsmom_1h,98776.53
2026-07-30T03:58,equity_tsmom_1h,98776.53
2026-07-30T06:36,equity_tsmom_1h,98776.53
2026-07-26T10:11,funding_timing_1h,99921.05
2026-07-26T19:13,funding_timing_1h,99922.39
2026-07-26T20:59,funding_timing_1h,99923.05
2026-07-26T22:07,funding_timing_1h,99924.68
2026-07-26T23:02,funding_timing_1h,99925.7
2026-07-26T23:11,funding_timing_1h,99925.67
2026-07-27T00:01,funding_timing_1h,99926.78
2026-07-27T04:37,funding_timing_1h,99930.76
2026-07-27T08:32,funding_timing_1h,99934.24
2026-07-27T12:25,funding_timing_1h,99937.61
2026-07-27T15:43,funding_timing_1h,99939.43
2026-07-27T17:43,funding_timing_1h,99940.23
2026-07-27T19:28,funding_timing_1h,99939.96
2026-07-27T21:11,funding_timing_1h,99941.17
2026-07-27T23:03,funding_timing_1h,99940.85
2026-07-27T23:10,funding_timing_1h,99940.83
2026-07-28T02:37,funding_timing_1h,99941.78
2026-07-28T05:48,funding_timing_1h,99943.77
2026-07-28T08:36,funding_timing_1h,99945.72
2026-07-28T11:19,funding_timing_1h,99947.42
2026-07-28T14:10,funding_timing_1h,99948.79
2026-07-28T16:41,funding_timing_1h,99950.53
2026-07-28T18:15,funding_timing_1h,99951.85
2026-07-28T20:16,funding_timing_1h,99952.05
2026-07-28T22:05,funding_timing_1h,99953.91
2026-07-28T23:05,funding_timing_1h,99954.0
2026-07-28T23:58,funding_timing_1h,99953.85
2026-07-29T03:28,funding_timing_1h,99956.72
2026-07-29T06:32,funding_timing_1h,99958.94
2026-07-29T09:38,funding_timing_1h,99961.33
2026-07-29T12:02,funding_timing_1h,99962.58
2026-07-29T15:31,funding_timing_1h,99964.0
2026-07-29T17:16,funding_timing_1h,99965.33
2026-07-29T19:18,funding_timing_1h,99966.39
2026-07-29T20:58,funding_timing_1h,99965.98
2026-07-29T22:06,funding_timing_1h,99965.97
2026-07-29T23:02,funding_timing_1h,99966.71
2026-07-30T00:01,funding_timing_1h,99967.59
2026-07-30T01:44,funding_timing_1h,99968.46
2026-07-30T03:58,funding_timing_1h,99970.47
2026-07-30T06:36,funding_timing_1h,99972.28
2026-07-29T23:27,kronos_wick_agg,100000.0
2026-07-30T01:45,kronos_wick_agg,100000.0
2026-07-30T03:58,kronos_wick_agg,100000.0
2026-07-30T06:35,kronos_wick_agg,100000.0
2026-07-29T00:00,carry_kronos_vol,100000.27
2026-07-29T01:00,carry_kronos_vol,100000.64
2026-07-29T02:00,carry_kronos_vol,100000.98
2026-07-29T03:00,carry_kronos_vol,100001.44
2026-07-29T04:00,carry_kronos_vol,100001.75
2026-07-29T05:00,carry_kronos_vol,100002.05
2026-07-29T06:00,carry_kronos_vol,100002.57
2026-07-29T07:00,carry_kronos_vol,100002.92
2026-07-29T08:00,carry_kronos_vol,100003.39
2026-07-29T09:00,carry_kronos_vol,100003.78
2026-07-29T10:00,carry_kronos_vol,100004.18
2026-07-29T11:00,carry_kronos_vol,100004.09
2026-07-29T12:00,carry_kronos_vol,100004.36
2026-07-29T13:00,carry_kronos_vol,100004.57
2026-07-29T14:00,carry_kronos_vol,100004.91
2026-07-29T15:00,carry_kronos_vol,100005.12
2026-07-29T16:00,carry_kronos_vol,100005.34
2026-07-29T17:00,carry_kronos_vol,100005.77
2026-07-29T18:00,carry_kronos_vol,100006.28
2026-07-29T19:00,carry_kronos_vol,100006.31
2026-07-29T20:00,carry_kronos_vol,100006.16
2026-07-29T21:00,carry_kronos_vol,100006.06
2026-07-29T22:00,carry_kronos_vol,100006.08
2026-07-29T23:00,carry_kronos_vol,100006.45
2026-07-30T00:00,carry_kronos_vol,100005.36
2026-07-30T01:00,carry_kronos_vol,100005.85
