Date,pairs_cointegration
2014-12-23,0.009572710922349407
2014-12-24,-0.0013387551734531614
2014-12-26,-0.0024920007301929338
2014-12-29,-0.0016235485010754347
2014-12-30,-0.0019542665601788765
2014-12-31,-0.002164800308254582
2015-01-02,-0.0035176817193179545
2015-01-05,-0.0092821546860508
2015-01-06,-0.00619297254078552
2015-01-07,0.0021912635486973833
2015-01-08,0.007513519296184564
2015-01-09,0.0001785568536765153
2015-01-12,-0.002590525033975676
2015-01-13,-0.0009079258015063903
2015-01-14,-0.0030583894689746724
2015-01-15,-0.008734033358865993
2015-01-16,0.007784123379349247
2015-01-20,-0.0033671995992159733
2015-01-21,0.003615134422199476
2015-01-22,0.0012798215442300599
2015-01-23,-0.005840746399002976
2015-01-26,0.0029561548670151154
2015-01-27,-0.0011958590016174836
2015-01-28,-0.008029703108260459
2015-01-29,0.0044536596982532655
2015-01-30,-0.009830424321978299
2015-02-02,0.001349074796270432
2015-02-03,0.011073654154259238
2015-02-04,-0.003725326356257519
2015-02-05,0.00631454711640541
2015-02-06,0.01015244065147754
2015-02-09,-0.0007522207632574098
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,0.0002963548899087325
2015-05-01,-0.006430549106389665
2015-05-04,-0.0021832357706135976
2015-05-05,5.7551591933997225e-05
2015-05-06,-0.0004457718504540612
2015-05-07,0.00323288312197679
2015-05-08,-0.003384107262118689
2015-05-11,-0.001464023872094632
2015-05-12,-0.000969621751278364
2015-05-13,0.0007335292915656768
2015-05-14,-0.0022966824321060592
2015-05-15,0.0030087432914616585
2015-05-18,-0.0039598340399700825
2015-05-19,-0.0022881806826325303
2015-05-20,0.002034298845818798
2015-05-21,0.0020235921428115597
2015-05-22,-0.0012554097076509436
2015-05-26,0.005246810996737167
2015-05-27,-0.0014534851863722987
2015-05-28,-0.00113949866073616
2015-05-29,-0.0011078894555608522
2015-06-01,-0.005797451645194618
2015-06-02,-0.0018738609245388782
2015-06-03,0.000522472040901802
2015-06-04,0.007106472828054895
2015-06-05,-0.0007500430436092603
2015-06-08,-0.0005154074531773659
2015-06-09,-0.001664437726600066
2015-06-10,-0.0033369579079221756
2015-06-11,0.004550118069509351
2015-06-12,0.0024400862647707476
2015-06-15,0.004543823804535075
2015-06-16,-0.0036841330135833493
2015-06-17,0.0008272239863402382
2015-06-18,-0.005111766680998123
2015-06-19,0.0036310666042865935
2015-06-22,-0.008107410168994522
2015-06-23,-0.0010523182607761554
2015-06-24,0.004806781431865788
2015-06-25,0.001754193922672653
2015-06-26,-0.0006223199691718345
2015-06-29,0.013550242824978385
2015-06-30,-0.0061673250871490245
2015-07-01,-0.0025368503624055455
2015-07-02,-0.0008931442089915866
2015-07-06,0.00619478656735678
2015-07-07,0.0022493404576383203
2015-07-08,-0.0008672677143168748
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,-0.005176481538028797
2015-07-28,0.0059737684631323805
2015-07-29,0.0063280737681922
2015-07-30,0.0023892130966294118
2015-07-31,-0.005521071626210856
2015-08-03,-0.0035183090552202323
2015-08-04,0.00437030597415439
2015-08-05,0.0015686079855089814
2015-08-06,-0.00565746742908515
2015-08-07,-0.00585042651585884
2015-08-10,0.006007181211883717
2015-08-11,-0.007873044517081835
2015-08-12,-0.00014969634051734937
2015-08-13,0.0015679890252130355
2015-08-14,-0.00021960726109842657
2015-08-17,-0.0026710024179379703
2015-08-18,0.0019138963651192343
2015-08-19,-0.004975915843511205
2015-08-20,-0.005376084427494474
2015-08-21,-0.0038293005097103884
2015-08-24,-0.005893493745013253
2015-08-25,0.006143805456927206
2015-08-26,0.008538434462755134
2015-08-27,0.005906070812305359
2015-08-28,-0.0007900253238241133
2015-08-31,0.0009801150950575555
2015-09-01,-0.008253470077659534
2015-09-02,0.004863898793287183
2015-09-03,-0.0030010149407594024
2015-09-04,-0.0028725925381619427
2015-09-08,0.009005954380496757
2015-09-09,-0.0030618148504315754
2015-09-10,0.00389736319192969
2015-09-11,-0.0009393248605249602
2015-09-14,-0.0014563375229940116
2015-09-15,0.006593981792478846
2015-09-16,-0.004841638068307777
2015-09-17,-0.006934722317322805
2015-09-18,-0.005177182624008877
2015-09-21,0.002834714621650164
2015-09-22,-0.010235119198482558
2015-09-23,-0.0010198051609409035
2015-09-24,-0.004604651061874065
2015-09-25,-0.0017931265495206381
2015-09-28,-0.015192086531076522
2015-09-29,-0.0013496196630829705
2015-09-30,0.005138667494862375
2015-10-01,-0.004764070451972552
2015-10-02,-0.0034529833339806216
2015-10-05,0.0118301901259289
2015-10-06,0.0019872276402014485
2015-10-07,0.0037937198088440747
2015-10-08,0.006724650348792928
2015-10-09,-0.00035353438006628
2015-10-12,-0.005265484965175133
2015-10-13,-0.0008463093911994689
2015-10-14,-0.004355780109950003
2015-10-15,0.0020197270670226385
2015-10-16,0.002829723345291524
2015-10-19,0.0019192800837833713
2015-10-20,0.0024781804652332174
2015-10-21,-0.0055682454052353
2015-10-22,-0.0018111480370490891
2015-10-23,0.00597246281133124
2015-10-26,-0.0024406237339368113
2015-10-27,-0.002557297134501224
2015-10-28,0.005671966865038542
2015-10-29,0.005021433574157301
2015-10-30,-0.0008372952390383834
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0029169220393927787
2015-12-10,-0.0006480908245086843
2015-12-11,-0.014712925346084163
2015-12-14,0.0018610673335315393
2015-12-15,0.009318944771978978
2015-12-16,0.004183995057687289
2015-12-17,-0.006977323806802455
2015-12-18,-0.001943979833255257
2015-12-21,-0.002285784760918748
2015-12-22,0.007515638381187473
2015-12-23,0.0025004711189000207
2015-12-24,-0.0020502909952227442
2015-12-28,-0.0019782135901240997
2015-12-29,0.007895297607002668
2015-12-30,0.0003845913318510317
2015-12-31,-0.0012563697662991205
2016-01-04,-0.0027491533046614873
2016-01-05,0.0005278638600204164
2016-01-06,-0.0038259058881509904
2016-01-07,-0.004384516324309473
2016-01-08,-0.0022310685580865957
2016-01-11,0.0022853938542868758
2016-01-12,-0.0016596812800111103
2016-01-13,-0.009118557875394675
2016-01-14,0.007189832881243536
2016-01-15,-0.005763743702153107
2016-01-19,0.0023924370039100718
2016-01-20,-0.004944090804513749
2016-01-21,0.006284356856982032
2016-01-22,0.007323404017570052
2016-01-25,-0.003818312871068294
2016-01-26,0.0015898513788823448
2016-01-27,0.0019004054904733073
2016-01-28,0.0012463903490079566
2016-01-29,-0.003653998807834856
2016-02-01,0.0003632585690057859
2016-02-02,-0.005159673776883199
2016-02-03,0.004677223070735751
2016-02-04,-0.001909923345935147
2016-02-05,-0.0033972849593342344
2016-02-08,-0.010553115585955649
2016-02-09,0.0016802528367163116
2016-02-10,-0.00186799690371396
2016-02-11,-0.006321917641327729
2016-02-12,0.012241643091601605
2016-02-16,0.004928418554599293
2016-02-17,0.003806152992051019
2016-02-18,-0.007292737555882218
2016-02-19,0.0014507387428224128
2016-02-22,0.0019096513420760884
2016-02-23,-0.00269172183116226
2016-02-24,-0.00015546219254962513
2016-02-25,-0.002731896065919648
2016-02-26,0.0031556997018315114
2016-02-29,0.003906261990656178
2016-03-01,-0.0006498247669700189
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-06-28,0.0019441323970654544
2016-06-29,0.008249969877777808
2016-06-30,0.0005603279749175573
2016-07-01,-0.004034436135900721
2016-07-05,-0.006905836839117114
2016-07-06,0.0008956718980502381
2016-07-07,0.0006274214880195725
2016-07-08,0.002519468275142474
2016-07-11,0.002904781786315926
2016-07-12,0.007291380721776214
2016-07-13,-0.0007943156076870184
2016-07-14,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,-0.004258734985142195
2016-10-06,-0.0004143155671234679
2016-10-07,0.00039100030795756816
2016-10-10,-0.002476398618281418
2016-10-11,0.0017291019636969096
2016-10-12,0.0015989760350552428
2016-10-13,0.004619465909926704
2016-10-14,-0.006630387079432658
2016-10-17,0.004464446442576662
2016-10-18,-0.0010058881079703253
2016-10-19,-0.0011773133009108105
2016-10-20,-0.00043159981833593126
2016-10-21,0.0003699846182107499
2016-10-24,-0.003372888735256861
2016-10-25,-0.0002280428238756485
2016-10-26,-0.0005316985527093159
2016-10-27,-0.0012134646449986396
2016-10-28,0.0032030777573271827
2016-10-31,0.003634564350367428
2016-11-01,0.0022502016047838236
2016-11-02,0.005501607397201514
2016-11-03,-0.0022022084278373977
2016-11-04,0.0025654322519553523
2016-11-07,-0.013268801153087232
2016-11-08,-0.0005235908471731776
2016-11-09,-0.009106409335098412
2016-11-10,0.009417071624754246
2016-11-11,0.0025832873629815733
2016-11-14,-0.010180224163562016
2016-11-15,-0.006163657514470489
2016-11-16,0.003912325510744854
2016-11-17,-0.004299684088061731
2016-11-18,-0.005232895726943832
2016-11-21,-0.00423137643081832
2016-11-22,-0.002299411213819739
2016-11-23,-0.0011300971503531
2016-11-25,-0.0007202220926535184
2016-11-28,0.004291498995190753
2016-11-29,0.0020315424269316106
2016-11-30,-0.003700080450457454
2016-12-01,-0.0021875106568654424
2016-12-02,0.0003547773892681956
2016-12-05,0.0003465669871705172
2016-12-06,-0.003296717336403706
2016-12-07,0.000744743150216553
2016-12-08,-0.0037097648299509603
2016-12-09,-0.0038254401165917305
2016-12-12,3.540585687166267e-05
2016-12-13,0.00045826567730418677
2016-12-14,-0.00089098579223348
2016-12-15,0.0003032219183934312
2016-12-16,-0.0013277446731226428
2016-12-19,0.0027953847285536334
2016-12-20,-0.0014599539692532004
2016-12-21,0.001742988810631426
2016-12-22,-0.001355395791557196
2016-12-23,0.0001605341612793838
2016-12-27,-0.0010083038530789262
2016-12-28,0.004262039378647126
2016-12-29,0.0024953061173003067
2016-12-30,0.0011308858368324012
2017-01-03,-0.0020552401143529484
2017-01-04,-0.0006156759452436638
2017-01-05,0.005697065525707328
2017-01-06,-0.00437139038480957
2017-01-09,0.0018131124562932603
2017-01-10,-0.0005842960510718358
2017-01-11,0.0009159181907276714
2017-01-12,-0.00023248176660641036
2017-01-13,-0.0020094771454428942
2017-01-17,0.004486495523062236
2017-01-18,-0.006326715532009949
2017-01-19,-0.0006875259923866021
2017-01-20,0.00017329880124389286
2017-01-23,0.0038659610363343732
2017-01-24,-0.0029312531726504542
2017-01-25,-0.005620832015439439
2017-01-26,0.0013090318779273623
2017-01-27,0.00035522340349042054
2017-01-30,1.3427177797296067e-05
2017-01-31,0.0022111304632815606
2017-02-01,-0.003649584767424276
2017-02-02,-0.00019223174712555886
2017-02-03,-0.0002828595370711738
2017-02-06,0.0031377226299091616
2017-02-07,0.002557373674267301
2017-02-08,0.002723879632418911
2017-02-09,-0.005050047254939404
2017-02-10,-0.0009342714878448023
2017-02-13,-0.0019079608371610755
2017-02-14,-0.003029781116458476
2017-02-15,-0.00109258126036542
2017-02-16,0.0036029321509111764
2017-02-17,0.001528574929481108
2017-02-21,-0.002879610012352707
2017-02-22,0.0003096491168084192
2017-02-23,0.0016363172887086108
2017-02-24,0.004283326090930517
2017-02-27,-0.001
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0006427855913797584
2017-03-03,0.0005666720846100315
2017-03-06,0.0013951549624524606
2017-03-07,0.001553889077069659
2017-03-08,0.0035717304754138146
2017-03-09,-0.002757608592512728
2017-03-10,0.0028529879061427454
2017-03-13,-0.00417234641630293
2017-03-14,0.0038745366243727597
2017-03-15,-0.005177717796391201
2017-03-16,0.0014070793281762972
2017-03-17,0.0019726118275846805
2017-03-20,0.004263194480315868
2017-03-21,-0.001
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,-0.004741463719191596
2017-04-17,0.004911204648372136
2017-04-18,-0.006114738537263631
2017-04-19,0.002094918281981717
2017-04-20,0.004744172962329207
2017-04-21,-0.0007986619481596957
2017-04-24,0.006024588289806454
2017-04-25,0.005769618537721954
2017-04-26,-0.001
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0033038739056475705
2017-06-20,-0.005743702085064029
2017-06-21,-0.006283603139420113
2017-06-22,0.001913958269983418
2017-06-23,0.003602720890280686
2017-06-26,-0.00045517855918109085
2017-06-27,0.0013603977953199342
2017-06-28,0.0030139851959818387
2017-06-29,0.0005690949179295579
2017-06-30,0.003210267632571928
2017-07-03,0.0016750865582983998
2017-07-05,-0.0024638778759770164
2017-07-06,7.823450666810672e-05
2017-07-07,-7.787089328459285e-05
2017-07-10,-0.0005290811161235975
2017-07-11,-0.0011016244809289866
2017-07-12,0.0020870048328380797
2017-07-13,0.0025360959441428355
2017-07-14,0.0005042696354800036
2017-07-17,-0.0005733617000827085
2017-07-18,-0.0038580169917015184
2017-07-19,0.002023906950084031
2017-07-20,-0.000344907740365219
2017-07-21,-0.003097430726117012
2017-07-24,0.0019409687390231634
2017-07-25,0.006380653998229735
2017-07-26,-0.001
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0011510988556802113
2017-08-21,-0.00038047369851890167
2017-08-22,0.005105619005334572
2017-08-23,-0.0036976753032502696
2017-08-24,0.003376381979613763
2017-08-25,-0.0004981698497894538
2017-08-28,0.0001132926030689152
2017-08-29,-0.001989770831495319
2017-08-30,0.0019001643035003735
2017-08-31,0.000985152456213667
2017-09-01,0.004978193858099722
2017-09-05,-0.001
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.006909144486715203
2017-11-13,-0.001
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.00996874715312035
2017-11-17,-0.001
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,-0.003814149959978418
2017-12-07,0.0024356429392040635
2017-12-08,0.0022705132542820694
2017-12-11,-0.0005152549847389221
2017-12-12,0.0002854792927937666
2017-12-13,-0.002899549115394251
2017-12-14,-0.00387288151696763
2017-12-15,-0.0012822113793395928
2017-12-18,0.0039875124913022475
2017-12-19,0.0030446376466661818
2017-12-20,0.003452165451630629
2017-12-21,-0.001647271019005414
2017-12-22,0.00017504129803413981
2017-12-26,0.00016756278988716566
2017-12-27,-0.005086516981980038
2017-12-28,0.00019930135087908862
2017-12-29,0.0001737017408178776
2018-01-02,0.007580598944995187
2018-01-03,-0.001
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,-0.0028316991319639042
2018-01-23,0.0013778386692517852
2018-01-24,0.0008138279650207192
2018-01-25,0.005762880615167831
2018-01-26,-0.0021236534487977243
2018-01-29,0.0008776902897876804
2018-01-30,2.0705013238253578e-05
2018-01-31,0.0003652725842504534
2018-02-01,-0.0025306155768058947
2018-02-02,0.0012214489499662307
2018-02-05,0.0061569257451894455
2018-02-06,-0.008086099599706076
2018-02-07,0.0009229012825499039
2018-02-08,0.004409181196781575
2018-02-09,-0.00041410696395327573
2018-02-12,-0.006827503107277089
2018-02-13,0.002815457425464074
2018-02-14,-0.005428955620531695
2018-02-15,-0.003367868860566503
2018-02-16,-0.001080604246751271
2018-02-20,-0.0007805017418305304
2018-02-21,-0.0009352263352719881
2018-02-22,0.0006731862171664993
2018-02-23,-0.0020141171365795074
2018-02-26,-0.0004564454720539235
2018-02-27,-0.001687017084997855
2018-02-28,0.0033884015730824
2018-03-01,0.005600971069434135
2018-03-02,-0.008735299557330186
2018-03-05,-0.00035736486170167116
2018-03-06,-0.0004853780718739078
2018-03-07,0.002003868328789802
2018-03-08,0.0008600203294334076
2018-03-09,-0.006973744229163608
2018-03-12,0.002825302204395278
2018-03-13,0.00305198590262248
2018-03-14,0.003327740578077665
2018-03-15,0.00037013044106135734
2018-03-16,-0.0008598486765962531
2018-03-19,0.0004798271922314611
2018-03-20,-0.005374584199701552
2018-03-21,-0.0009292350954211528
2018-03-22,0.00724324164784055
2018-03-23,-0.0008577274881095072
2018-03-26,-0.002311784897409025
2018-03-27,0.004422781211436518
2018-03-28,0.0030707763856583645
2018-03-29,0.0015497712517177247
2018-04-02,-0.0009392045005684702
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0009353552811322008
2018-04-24,-0.0012506338595839163
2018-04-25,-0.003228579309620415
2018-04-26,-5.5199321698598734e-05
2018-04-27,0.002658632208388226
2018-04-30,-0.0002658812931531363
2018-05-01,-0.003342962794205607
2018-05-02,-0.00048718022456396376
2018-05-03,0.0002705960167057332
2018-05-04,0.0007352206944534862
2018-05-07,-0.0020156475546119087
2018-05-08,0.001135839863372703
2018-05-09,-0.001815289318872215
2018-05-10,0.0021421557444243344
2018-05-11,0.0020881899862961184
2018-05-14,-0.0020547389319178766
2018-05-15,-0.002664164009745562
2018-05-16,-0.002603033904852947
2018-05-17,-0.002513869891040965
2018-05-18,0.005182482530136645
2018-05-21,-0.0007938639362234934
2018-05-22,-0.0017493706560702815
2018-05-23,0.003470067428560375
2018-05-24,0.002205895293524218
2018-05-25,0.004589340597863756
2018-05-29,0.009494589253715824
2018-05-30,-0.001
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,-0.000628554158639715
2018-09-20,0.0012284456123516918
2018-09-21,-5.712571789362464e-05
2018-09-24,-0.0018035167183202416
2018-09-25,0.0008117758132233366
2018-09-26,0.002537527142721707
2018-09-27,-0.0005492146790553321
2018-09-28,-0.0013900632077757935
2018-10-01,-0.004272676705635692
2018-10-02,0.0016847567018632992
2018-10-03,-0.003182971725916528
2018-10-04,-0.00040712908141304904
2018-10-05,0.0005541680893230705
2018-10-08,0.0011650174101734967
2018-10-09,0.0013092364702262937
2018-10-10,0.004416526462414638
2018-10-11,0.0033379288401051976
2018-10-12,-0.005136705211513215
2018-10-15,-0.0011480929359286574
2018-10-16,-0.0008445389600941766
2018-10-17,-0.0029469247168851798
2018-10-18,0.00422477129677612
2018-10-19,-0.0018298791935329461
2018-10-22,-0.0017130299523099302
2018-10-23,0.0023623379360018237
2018-10-24,0.006369519858360095
2018-10-25,-0.00325361532180124
2018-10-26,0.006176292849733533
2018-10-29,-0.001
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,0.0
